layer,scale,avg_score
15,0.1,1.125
15,0.2,1.2141927083333333
15,0.30000000000000004,1.283203125
15,0.4,1.3948567708333333
15,0.5,1.5924479166666667
15,0.6,1.8821614583333333
15,0.7000000000000001,2.28857421875
15,0.8,2.87060546875
15,0.9,3.66162109375
15,1.0,4.66650390625
16,0.1,1.0621744791666667
16,0.2,1.1643880208333333
16,0.30000000000000004,1.2428385416666667
16,0.4,1.3102213541666667
16,0.5,1.3974609375
16,0.6,1.5517578125
16,0.7000000000000001,1.8216145833333333
16,0.8,2.2574869791666665
16,0.9,2.8811848958333335
16,1.0,3.7117513020833335
17,0.1,1.15234375
17,0.2,1.3880208333333333
17,0.30000000000000004,1.6507161458333333
17,0.4,1.9602864583333333
17,0.5,2.3551432291666665
17,0.6,2.8821614583333335
17,0.7000000000000001,3.5888671875
17,0.8,4.483723958333333
17,0.9,5.51513671875
17,1.0,6.591471354166667
18,0.1,1.1201171875
18,0.2,1.3759765625
18,0.30000000000000004,1.7132161458333333
18,0.4,2.1490885416666665
18,0.5,2.7024739583333335
18,0.6,3.3968098958333335
18,0.7000000000000001,4.22998046875
18,0.8,5.148600260416667
18,0.9,6.085611979166667
18,1.0,6.95263671875
19,0.1,1.349609375
19,0.2,1.8499348958333333
19,0.30000000000000004,2.4384765625
19,0.4,3.1150716145833335
19,0.5,3.8800455729166665
19,0.6,4.7138671875
19,0.7000000000000001,5.586751302083333
19,0.8,6.40869140625
19,0.9,7.130045572916667
19,1.0,7.754557291666667
20,0.1,1.2998046875
20,0.2,1.7014973958333333
20,0.30000000000000004,2.1682942708333335
20,0.4,2.7086588541666665
20,0.5,3.3365885416666665
20,0.6,4.0185546875
20,0.7000000000000001,4.7021484375
20,0.8,5.365234375
20,0.9,5.983561197916667
20,1.0,6.55908203125
21,0.1,1.4222005208333333
21,0.2,1.9820963541666667
21,0.30000000000000004,2.6129557291666665
21,0.4,3.2897135416666665
21,0.5,3.9832356770833335
21,0.6,4.6689453125
21,0.7000000000000001,5.331380208333333
21,0.8,5.947591145833333
21,0.9,6.513346354166667
21,1.0,7.023274739583333
22,0.1,1.4736328125
22,0.2,2.0908203125
22,0.30000000000000004,2.8033854166666665
22,0.4,3.60205078125
22,0.5,4.447102864583333
22,0.6,5.287923177083333
22,0.7000000000000001,6.081705729166667
22,0.8,6.788411458333333
22,0.9,7.392252604166667
22,1.0,7.889811197916667
23,0.1,1.3714192708333333
23,0.2,1.8997395833333333
23,0.30000000000000004,2.5400390625
23,0.4,3.2828776041666665
23,0.5,4.087076822916667
23,0.6,4.87646484375
23,0.7000000000000001,5.594889322916667
23,0.8,6.212727864583333
23,0.9,6.704427083333333
23,1.0,7.083821614583333
24,0.1,1.0882161458333333
24,0.2,1.3294270833333333
24,0.30000000000000004,1.69921875
24,0.4,2.189453125
24,0.5,2.7578125
24,0.6,3.3346354166666665
24,0.7000000000000001,3.8758138020833335
24,0.8,4.3427734375
24,0.9,4.745930989583333
24,1.0,5.09033203125
25,0.1,1.236328125
25,0.2,1.5182291666666667
25,0.30000000000000004,1.8040364583333333
25,0.4,2.0862630208333335
25,0.5,2.3649088541666665
25,0.6,2.6357421875
25,0.7000000000000001,2.8907877604166665
25,0.8,3.1376953125
25,0.9,3.3624674479166665
25,1.0,3.5694986979166665
