layer,scale,avg_score
9,0.1,0.9436848958333334
9,0.2,0.9391276041666666
9,0.30000000000000004,0.9352213541666666
9,0.4,0.931640625
9,0.5,0.93359375
9,0.6,0.94140625
9,0.7000000000000001,0.9459635416666666
9,0.8,0.95703125
9,0.9,0.97265625
9,1.0,0.9775390625
10,0.1,0.982421875
10,0.2,1.0211588541666667
10,0.30000000000000004,1.0553385416666667
10,0.4,1.0843098958333333
10,0.5,1.1002604166666667
10,0.6,1.1025390625
10,0.7000000000000001,1.0944010416666667
10,0.8,1.0719401041666667
10,0.9,1.0485026041666667
10,1.0,1.0182291666666667
11,0.1,1.0296223958333333
11,0.2,1.1009114583333333
11,0.30000000000000004,1.1500651041666667
11,0.4,1.1832682291666667
11,0.5,1.1969401041666667
11,0.6,1.1985677083333333
11,0.7000000000000001,1.1904296875
11,0.8,1.1848958333333333
11,0.9,1.1848958333333333
11,1.0,1.1988932291666667
12,0.1,0.900390625
12,0.2,0.8515625
12,0.30000000000000004,0.8043619791666666
12,0.4,0.7565104166666666
12,0.5,0.7132161458333334
12,0.6,0.6731770833333334
12,0.7000000000000001,0.6376953125
12,0.8,0.609375
12,0.9,0.580078125
12,1.0,0.5543619791666666
13,0.1,1.0061848958333333
13,0.2,1.0432942708333333
13,0.30000000000000004,1.0657552083333333
13,0.4,1.0787760416666667
13,0.5,1.0891927083333333
13,0.6,1.1061197916666667
13,0.7000000000000001,1.1279296875
13,0.8,1.1565755208333333
13,0.9,1.1998697916666667
13,1.0,1.2565104166666667
14,0.1,0.9609375
14,0.2,0.9596354166666666
14,0.30000000000000004,0.9498697916666666
14,0.4,0.9371744791666666
14,0.5,0.921875
14,0.6,0.9137369791666666
14,0.7000000000000001,0.9147135416666666
14,0.8,0.9226888020833334
14,0.9,0.9482421875
14,1.0,0.9791666666666666
15,0.1,0.8642578125
15,0.2,0.7776692708333334
15,0.30000000000000004,0.6998697916666666
15,0.4,0.6259765625
15,0.5,0.5651041666666666
15,0.6,0.521484375
15,0.7000000000000001,0.4928385416666667
15,0.8,0.4781901041666667
15,0.9,0.4768880208333333
15,1.0,0.4879557291666667
16,0.1,0.8782552083333334
16,0.2,0.8020833333333334
16,0.30000000000000004,0.7200520833333334
16,0.4,0.6324869791666666
16,0.5,0.5455729166666666
16,0.6,0.4407552083333333
16,0.7000000000000001,0.3271484375
16,0.8,0.2041015625
16,0.9,0.078125
16,1.0,-0.055013020833333336
17,0.1,0.833984375
17,0.2,0.7275390625
17,0.30000000000000004,0.6360677083333334
17,0.4,0.5602213541666666
17,0.5,0.5087890625
17,0.6,0.482421875
17,0.7000000000000001,0.4908854166666667
17,0.8,0.533203125
17,0.9,0.615234375
17,1.0,0.7330729166666666
18,0.1,0.7744140625
18,0.2,0.607421875
18,0.30000000000000004,0.4534505208333333
18,0.4,0.3069661458333333
18,0.5,0.1689453125
18,0.6,0.043619791666666664
18,0.7000000000000001,-0.06705729166666667
18,0.8,-0.1552734375
18,0.9,-0.212890625
18,1.0,-0.22623697916666666
19,0.1,0.9576822916666666
19,0.2,0.9505208333333334
19,0.30000000000000004,0.9358723958333334
19,0.4,0.9069010416666666
19,0.5,0.8668619791666666
19,0.6,0.8177083333333334
19,0.7000000000000001,0.7565104166666666
19,0.8,0.6881510416666666
19,0.9,0.6123046875
19,1.0,0.5179036458333334
20,0.1,0.9947916666666666
20,0.2,1.0520833333333333
20,0.30000000000000004,1.1285807291666667
20,0.4,1.2369791666666667
20,0.5,1.3779296875
20,0.6,1.5520833333333333
20,0.7000000000000001,1.7679036458333333
20,0.8,2.0192057291666665
20,0.9,2.30078125
20,1.0,2.6009114583333335
21,0.1,1.1852213541666667
21,0.2,1.4417317708333333
21,0.30000000000000004,1.7093098958333333
21,0.4,1.9837239583333333
21,0.5,2.2711588541666665
21,0.6,2.5564778645833335
21,0.7000000000000001,2.83935546875
21,0.8,3.1256510416666665
21,0.9,3.4112955729166665
21,1.0,3.7063802083333335
22,0.1,1.1315104166666667
22,0.2,1.3167317708333333
22,0.30000000000000004,1.49609375
22,0.4,1.666015625
22,0.5,1.8157552083333333
22,0.6,1.94921875
22,0.7000000000000001,2.0667317708333335
22,0.8,2.1774088541666665
22,0.9,2.2740885416666665
22,1.0,2.3727213541666665
23,0.1,0.775390625
23,0.2,0.6217447916666666
23,0.30000000000000004,0.4957682291666667
23,0.4,0.38671875
23,0.5,0.2926432291666667
23,0.6,0.21647135416666666
23,0.7000000000000001,0.14306640625
23,0.8,0.08154296875
23,0.9,0.0205078125
23,1.0,-0.041829427083333336
24,0.1,0.87890625
24,0.2,0.8531901041666666
24,0.30000000000000004,0.8736979166666666
24,0.4,0.92578125
24,0.5,0.9986979166666666
24,0.6,1.0896809895833333
24,0.7000000000000001,1.19091796875
24,0.8,1.30859375
24,0.9,1.43017578125
24,1.0,1.5631510416666667
25,0.1,0.8343098958333334
25,0.2,0.7096354166666666
25,0.30000000000000004,0.5849609375
25,0.4,0.4501953125
25,0.5,0.306640625
25,0.6,0.16552734375
25,0.7000000000000001,0.022298177083333332
25,0.8,-0.12532552083333334
25,0.9,-0.2657877604166667
25,1.0,-0.3986002604166667
