layer,scale,avg_score
12,0.30000000000000004,0.7477213541666666
12,0.4,0.6764322916666666
12,0.5,0.6048177083333334
12,0.6,0.5364583333333334
12,0.7000000000000001,0.4697265625
12,0.8,0.4026692708333333
12,0.9,0.333984375
12,1.0,0.2594401041666667
13,0.1,0.8994140625
13,0.2,0.828125
13,0.30000000000000004,0.734375
13,0.4,0.6305338541666666
13,0.5,0.5296223958333334
13,0.6,0.4287109375
13,0.7000000000000001,0.3310546875
13,0.8,0.23079427083333334
13,0.9,0.10807291666666667
13,1.0,-0.039713541666666664
14,0.1,0.8639322916666666
14,0.2,0.7779947916666666
14,0.30000000000000004,0.6936848958333334
14,0.4,0.6171875
14,0.5,0.5403645833333334
14,0.6,0.458984375
14,0.7000000000000001,0.3642578125
14,0.8,0.23958333333333334
14,0.9,0.05859375
14,1.0,-0.1796875
15,0.1,0.9420572916666666
15,0.2,0.9261067708333334
15,0.30000000000000004,0.892578125
15,0.4,0.8369140625
15,0.5,0.7418619791666666
15,0.6,0.5735677083333334
15,0.7000000000000001,0.3203125
15,0.8,0.019205729166666668
15,0.9,-0.2574869791666667
15,1.0,-0.4847005208333333
16,0.1,0.9235026041666666
16,0.2,0.8997395833333334
16,0.30000000000000004,0.8701171875
16,0.4,0.8111979166666666
16,0.5,0.66796875
16,0.6,0.4410807291666667
16,0.7000000000000001,0.2041015625
16,0.8,-0.001953125
16,0.9,-0.18147786458333334
16,1.0,-0.3531901041666667
17,0.1,0.9462890625
17,0.2,0.951171875
17,0.30000000000000004,0.955078125
17,0.4,0.9322916666666666
17,0.5,0.8756510416666666
17,0.6,0.8385416666666666
17,0.7000000000000001,0.8556315104166666
17,0.8,0.8792317708333334
17,0.9,0.8580729166666666
17,1.0,0.79638671875
18,0.1,0.8701171875
18,0.2,0.7890625
18,0.30000000000000004,0.6891276041666666
18,0.4,0.55859375
18,0.5,0.4326171875
18,0.6,0.3512369791666667
18,0.7000000000000001,0.3131510416666667
18,0.8,0.2568359375
18,0.9,0.16373697916666666
18,1.0,0.04638671875
19,0.1,0.9615885416666666
19,0.2,0.9775390625
19,0.30000000000000004,0.9814453125
19,0.4,0.9501953125
19,0.5,0.8818359375
19,0.6,0.7666015625
19,0.7000000000000001,0.6246744791666666
19,0.8,0.46484375
19,0.9,0.2972005208333333
19,1.0,0.14680989583333334
20,0.1,0.94921875
20,0.2,0.923828125
20,0.30000000000000004,0.8531901041666666
20,0.4,0.7291666666666666
20,0.5,0.5481770833333334
20,0.6,0.3125
20,0.7000000000000001,0.050130208333333336
20,0.8,-0.19173177083333334
20,0.9,-0.3551432291666667
20,1.0,-0.3935546875
21,0.1,0.966796875
21,0.2,0.9544270833333334
21,0.30000000000000004,0.8772786458333334
21,0.4,0.7169596354166666
21,0.5,0.4832356770833333
21,0.6,0.22021484375
21,0.7000000000000001,0.01806640625
21,0.8,0.07389322916666667
21,0.9,0.5281575520833334
21,1.0,1.5235544840494792
22,0.1,1.1686197916666667
22,0.2,1.4391276041666667
22,0.30000000000000004,1.7405598958333333
22,0.4,2.05859375
22,0.5,2.3655598958333335
22,0.6,2.7216796875
22,0.7000000000000001,3.54296875
22,0.8,5.552754084269206
22,0.9,6.5358428955078125
22,1.0,5.579427083333333
23,0.1,1.1217447916666667
23,0.2,1.3323567708333333
23,0.30000000000000004,1.64208984375
23,0.4,2.109375
23,0.5,2.79736328125
23,0.6,3.6214431126912436
23,0.7000000000000001,3.46630859375
23,0.8,2.74169921875
23,0.9,2.0628255208333335
23,1.0,1.5387369791666667
24,0.1,1.3548177083333333
24,0.2,1.9527994791666667
24,0.30000000000000004,2.6263020833333335
24,0.4,3.2620849609375
24,0.5,3.614230155944824
24,0.6,3.3683268229166665
24,0.7000000000000001,2.6487630208333335
24,0.8,1.8876953125
24,0.9,1.296875
24,1.0,0.8876953125
25,0.1,0.8084309895833334
25,0.2,0.494140625
25,0.30000000000000004,0.020833333333333332
25,0.4,-0.5265248616536459
25,0.5,-1.028961181640625
25,0.6,-1.4013671875
25,0.7000000000000001,-1.6253255208333333
25,0.8,-1.72314453125
25,0.9,-1.7316080729166667
25,1.0,-1.6868489583333333
