layer,scale,avg_score
24,0.4,2.5216471354166665
24,0.5,3.1007486979166665
24,0.6,3.5974934895833335
24,0.7000000000000001,3.9736328125
24,0.8,4.242350260416667
24,0.9,4.428385416666667
24,1.0,4.558756510416667
25,0.1,0.8531901041666666
25,0.2,0.7522786458333334
25,0.30000000000000004,0.6416015625
25,0.4,0.52734375
25,0.5,0.41015625
25,0.6,0.2763671875
25,0.7000000000000001,0.1494140625
25,0.8,0.016764322916666668
25,0.9,-0.10595703125
25,1.0,-0.23079427083333334
